output_file,policy_id,accuracy
test_policy.json,    "policy": {,}
ArccaGAFunctions.py,from ARCCAPythonTool import ArccaTool,results:
PsoAugment.py,,print(technique)
create_thresholded_policy.py,import os,f:
output_check.py,,f:
genetic_augment_math_analysis.py,import numpy as np,f.write("\n".join(results_rows))
output-3362272.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01507,0.1168
output-3378707.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01804,0.1168
output-3309886.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00507,0.1168
output-3312692.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00730,0.1168
output-3368057.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01683,0.1167
output-3314000.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00781,0.1167
output-3304265.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00235,0.1167
output-3308121.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00430,0.1166
output-3350245.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01349,0.1166
output-3313087.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00743,0.1166
output-3384379.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01984,0.1165
output-3300838.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00078,0.1165
output-3330030.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01123,0.1164
output-3309814.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00504,0.1163
output-3380763.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01843,0.1163
output-3303211.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00190,0.1163
output-2930577.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00002,0.1162
output-3343977.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01247,0.1162
output-2901115.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00004,0.1162
output-3366873.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01641,0.1162
output-3302766.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00165,0.1161
output-3348148.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01283,0.116
output-3317210.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00947,0.116
output-3377172.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01784,0.116
output-3305248.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00281,0.116
output-3365632.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01601,0.116
output-4960688.o,policy_id: pso_exp_0002_20e_10p_1-20_00036,0.1159
output-3309070.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00464,0.1159
output-3312822.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00726,0.1158
output-3299734.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00034,0.1158
output-3367986.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01683,0.1158
output-3313085.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00741,0.1158
output-3313094.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00750,0.1158
output-3315559.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00864,0.1157
output-3326343.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01108,0.1157
output-3312397.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00702,0.1157
output-3303598.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00203,0.1157
output-3311074.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00561,0.1156
output-3314804.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00825,0.1156
output-3307378.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00382,0.1156
output-3310324.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00524,0.1156
output-3286983.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00680,0.1156
output-3312030.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00684,0.1156
output-3309817.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00507,0.1155
output-2930394.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00005,0.1155
output-2932288.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00038,0.1154
output-3350111.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01349,0.1154
output-3350401.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01342,0.1153
output-3299997.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00046,0.1153
output-3343971.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01241,0.1153
output-2930694.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00002,0.1153
output-2931915.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00005,0.1153
output-3347906.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01282,0.1152
output-2930352.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00004,0.1151
output-3300873.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00088,0.115
output-3283086.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00640,0.115
output-3310713.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00546,0.115
output-3382319.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01902,0.115
output-3315876.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00889,0.1149
output-3312758.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00729,0.1149
output-3382855.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01925,0.1149
output-3085945.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00459,0.1149
output-3312003.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00682,0.1149
output-3302107.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00141,0.1147
output-3316356.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00901,0.1147
output-3306175.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00325,0.1147
output-3303457.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00203,0.1147
output-4963236.o,policy_id: pso_exp_0002_20e_10p_1-20_00050,0.1146
output-3373479.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01767,0.1146
output-3312751.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00722,0.1146
output-3325166.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01109,0.1146
output-3300071.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00049,0.1145
output-2901133.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00008,0.1145
output-3325882.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01108,0.1144
output-3301317.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00103,0.1144
output-2930449.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00014,0.1144
output-3349300.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01323,0.1144
output-3368542.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01710,0.1144
output-3325132.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01101,0.1143
output-3301243.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00101,0.1143
output-3303082.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00187,0.1143
output-3311962.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00661,0.1142
output-3304899.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00267,0.1142
output-3309457.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00490,0.1142
output-3307798.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00401,0.1142
output-3365589.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01607,0.1142
output-3364323.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01569,0.1141
output-4966582.o,policy_id: pso_exp_0002_20e_10p_1-20_00068,0.1141
output-3319100.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01042,0.1141
output-3311753.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00602,0.114
output-3349528.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01324,0.114
output-3335629.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01165,0.1139
output-3300444.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00063,0.1138
output-3366136.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01624,0.1138
output-3339629.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01203,0.1138
output-2930705.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00003,0.1138
output-4946988.o,policy_id: pso_exp_0002_20e_10p_1-20_00103,0.1138
output-3304427.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00246,0.1137
output-4946697.o,policy_id: pso_exp_0002_20e_10p_1-20_00065,0.1137
output-3364180.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01563,0.1137
output-3365733.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01609,0.1136
output-3316360.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00905,0.1136
output-3368538.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01706,0.1135
output-3302183.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00145,0.1135
output-3301246.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00104,0.1135
output-3303202.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00181,0.1132
output-3313531.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00761,0.1132
output-3306103.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00322,0.1131
output-5276390.o,policy_id: pso_exp_0002_20e_10p_1-20_00309,0.1131
output-3299104.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00001,0.1131
output-2901129.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00004,0.1131
output-3310180.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00524,0.113
output-3333464.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01149,0.113
output-3337658.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01182,0.1129
output-3306956.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00361,0.1128
output-3312262.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00701,0.1128
output-3301837.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00128,0.1128
output-3345076.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01262,0.1128
output-3366734.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01646,0.1127
output-3383886.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01964,0.1127
output-3367898.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01689,0.1127
output-5390193.o,policy_id: pso_exp_0002_20e_10p_1-20_00423,0.1127
output-3303986.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00227,0.1127
output-4951310.o,policy_id: pso_exp_0002_20e_10p_1-20_00141,0.1127
output-3316297.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00909,0.1126
output-3299020.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00004,0.1126
output-3303462.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00208,0.1125
output-4960604.o,policy_id: pso_exp_0002_20e_10p_1-20_00017,0.1125
output-3305328.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00290,0.1125
output-3319613.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01061,0.1125
output-3318278.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01003,0.1124
output-3319104.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01046,0.1124
output-3316716.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00927,0.1124
output-3383354.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01947,0.1123
output-3308250.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00426,0.1123
output-3306173.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00323,0.1123
output-3316289.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00901,0.1122
output-3356813.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01381,0.1121
output-3382403.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01901,0.112
output-3380767.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01847,0.112
output-3362360.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01507,0.112
output-2901107.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00009,0.112
output-2901071.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00009,0.112
output-3361856.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01482,0.112
output-2930426.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00011,0.1119
output-3365634.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01603,0.1119
output-3300841.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00081,0.1119
output-2903122.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00009,0.1118
output-3301658.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00128,0.1118
output-3363333.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01544,0.1117
output-3365566.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01603,0.1117
output-3329386.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01125,0.1116
output-3317207.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00944,0.1116
output-4953459.o,policy_id: pso_exp_0002_20e_10p_1-20_00168,0.1116
output-3303460.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00206,0.1115
output-3316424.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00902,0.1115
output-3359566.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01408,0.1115
output-3359608.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01401,0.1114
output-3380802.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01846,0.1114
output-3304332.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00241,0.1113
output-3332969.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01146,0.1113
output-3361182.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01470,0.1113
output-3378592.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01808,0.1113
output-3332976.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01149,0.1113
output-3356814.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01382,0.1113
output-2964167.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00260,0.1112
output-3315071.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00844,0.1112
output-3318438.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01010,0.1112
output-3363537.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01542,0.1112
output-3317895.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00981,0.1111
output-3363358.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01547,0.1111
output-3300360.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00058,0.1111
output-3303536.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00209,0.111
output-2900984.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00001,0.111
output-4946644.o,policy_id: pso_exp_0002_20e_10p_1-20_00042,0.111
output-3299599.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00022,0.111
output-3382769.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01925,0.111
output-3381392.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01868,0.111
output-3305729.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00304,0.1109
output-3302610.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00165,0.1109
output-3309323.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00489,0.1109
output-3367381.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01664,0.1109
output-3309448.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00481,0.1109
output-3379911.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01823,0.1108
output-5276775.o,policy_id: pso_exp_0002_20e_10p_1-20_00309,0.1108
output-2932210.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00033,0.1108
output-2973005.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00319,0.1108
output-3345099.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01266,0.1108
output-3318705.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01029,0.1107
output-3304428.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00247,0.1107
output-3305324.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00286,0.1107
output-3311150.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00568,0.1106
output-3299995.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00044,0.1106
output-3299284.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00014,0.1106
output-3309749.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00509,0.1105
output-3309450.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00483,0.1104
output-3304598.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00255,0.1104
output-3106620.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00480,0.1103
output-3307804.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00407,0.1103
output-3300787.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00078,0.1103
output-4946605.o,policy_id: pso_exp_0002_20e_10p_1-20_00035,0.1103
output-3302247.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00141,0.1102
output-3384383.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01988,0.1102
output-3376335.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01789,0.1101
output-3363536.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01541,0.1101
output-3309818.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00508,0.1101
output-3301251.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00109,0.1101
output-3364317.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01563,0.11
output-3314739.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00827,0.11
output-3303918.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00228,0.11
output-4946717.o,policy_id: pso_exp_0002_20e_10p_1-20_00065,0.11
output-3381296.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01863,0.1099
output-3378585.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01801,0.1098
output-3307252.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00379,0.1097
output-5486895.o,policy_id: pso_exp_0002_20e_10p_1-20_00483,0.1097
output-3309811.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00501,0.1097
output-3310646.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00550,0.1097
output-3300448.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00067,0.1096
output-3064340.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00419,0.1096
output-2931996.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00011,0.1096
output-3300860.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00088,0.1096
output-3073749.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00439,0.1095
output-3308092.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00419,0.1094
output-3360827.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01443,0.1094
output-3304196.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00238,0.1094
output-3299911.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00049,0.1093
output-3311842.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00621,0.1093
output-3383262.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01941,0.1093
output-3277328.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00620,0.1093
output-3313534.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00764,0.1093
output-3314672.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00827,0.1092
output-3366137.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01625,0.1092
output-3329378.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01123,0.1092
output-3362447.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01504,0.1092
output-2900964.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00006,0.1092
output-3305257.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00290,0.1091
output-3315157.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00844,0.1091
output-3334889.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01163,0.1091
output-3384292.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01983,0.109
output-3369039.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01729,0.109
output-3313219.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00749,0.1089
output-2930557.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00006,0.1089
output-3379909.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01821,0.1089
output-3300842.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00082,0.1088
output-3361948.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01482,0.1088
output-3318008.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00983,0.1088
output-4960670.o,policy_id: pso_exp_0002_20e_10p_1-20_00030,0.1088
output-4946487.o,policy_id: pso_exp_0002_20e_10p_1-20_00005,0.1088
output-2903080.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00003,0.1088
output-3369192.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01723,0.1088
output-3381387.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01863,0.1088
output-3071168.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00439,0.1087
output-3362269.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01504,0.1087
output-3310709.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00542,0.1087
output-3301838.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00129,0.1087
output-3299818.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00034,0.1086
output-3304052.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00224,0.1086
output-3357327.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01382,0.1086
output-3380691.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01841,0.1085
output-3306105.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00324,0.1085
output-3300859.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00087,0.1085
output-3305732.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00307,0.1085
output-3304900.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00268,0.1085
output-3310182.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00526,0.1084
output-3319153.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01050,0.1084
output-3291598.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00699,0.1083
output-3381389.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01865,0.1083
output-3305075.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00278,0.1083
output-3337136.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01188,0.1082
output-3367266.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01662,0.1082
output-3362983.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01521,0.1082
output-2930392.o,policy_id: test_pso_exp_0001_2e_10p_1-20_00003,0.1082
output-3307801.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00404,0.1082
output-3305395.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00288,0.1081
output-3362812.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01530,0.1081
output-5039627.o,policy_id: pso_exp_0002_20e_10p_1-20_00222,0.108
output-3310645.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00549,0.108
output-3305906.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00319,0.108
output-3366878.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01646,0.108
output-3352839.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01368,0.108
output-3363452.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01548,0.1079
output-3377169.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01781,0.1079
output-3315557.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00862,0.1079
output-3300845.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00085,0.1078
output-3334890.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01164,0.1077
output-3350246.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01350,0.1077
output-3315561.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_00866,0.1077
output-2901035.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00009,0.1076
output-2901014.o,policy_id: test_pso_exp_0001_5e_10p_1-20_00009,0.1076
output-3335626.o,policy_id: testMin_pso_exp_0001_40e_10p_1-20_01162,0.1076
